drug_index,positive_side_index,control_side_index,fold,positive_prevalence,control_prevalence,positive_prevalence_group,positive_is_top100,control_is_top100,model,positive_score,control_score
475,567,489,0,32.0,32.0,frequent,False,False,CAFNet-D,0.545582115650177,0.5133997797966003
475,567,489,0,32.0,32.0,frequent,False,False,CAFNet-DG,1.1976343035697936,1.093356764316559
475,567,489,0,32.0,32.0,frequent,False,False,Global popularity,32.0,32.0
475,270,71,0,75.0,75.0,frequent,False,False,CAFNet,3.010893583297729,1.905847191810608
475,270,71,0,75.0,75.0,frequent,False,False,CAFNet-D,0.5115760564804077,0.2734597027301788
475,270,71,0,75.0,75.0,frequent,False,False,CAFNet-DG,1.5113030672073362,0.9264146983623504
475,270,71,0,75.0,75.0,frequent,False,False,Global popularity,75.0,75.0
475,270,43,0,75.0,76.0,frequent,False,False,CAFNet,3.010893583297729,2.9316418170928955
475,270,43,0,75.0,76.0,frequent,False,False,CAFNet-D,0.5115760564804077,0.4669378995895386
475,270,43,0,75.0,76.0,frequent,False,False,CAFNet-DG,1.5113030672073362,1.4528194665908811
475,270,43,0,75.0,76.0,frequent,False,False,Global popularity,75.0,76.0
475,270,83,0,75.0,76.0,frequent,False,False,CAFNet,3.010893583297729,1.99952495098114
475,270,83,0,75.0,76.0,frequent,False,False,CAFNet-D,0.5115760564804077,1.0912485122680664
475,270,83,0,75.0,76.0,frequent,False,False,CAFNet-DG,1.5113030672073362,1.454559087753296
475,270,83,0,75.0,76.0,frequent,False,False,Global popularity,75.0,76.0
475,270,358,0,75.0,76.0,frequent,False,False,CAFNet,3.010893583297729,3.1043975353240967
475,270,358,0,75.0,76.0,frequent,False,False,CAFNet-D,0.5115760564804077,0.5166732668876648
475,270,358,0,75.0,76.0,frequent,False,False,CAFNet-DG,1.5113030672073362,1.5517629742622376
475,270,358,0,75.0,76.0,frequent,False,False,Global popularity,75.0,76.0
475,270,359,0,75.0,74.0,frequent,False,False,CAFNet,3.010893583297729,3.4016120433807373
475,270,359,0,75.0,74.0,frequent,False,False,CAFNet-D,0.5115760564804077,0.6674715876579285
475,270,359,0,75.0,74.0,frequent,False,False,CAFNet-DG,1.5113030672073362,1.761127769947052
475,270,359,0,75.0,74.0,frequent,False,False,Global popularity,75.0,74.0
542,829,800,5,5.0,5.0,rare,False,False,CAFNet,1.0666614770889282,1.4565513134002686
542,829,800,5,5.0,5.0,rare,False,False,CAFNet-D,-4.67338228225708,-0.4338702857494354
542,829,800,5,5.0,5.0,rare,False,False,CAFNet-DG,-2.3773647785186767,0.3222983539104462
542,829,800,5,5.0,5.0,rare,False,False,Global popularity,5.0,5.0
542,829,811,5,5.0,5.0,rare,False,False,CAFNet,1.0666614770889282,0.929467797279358
542,829,811,5,5.0,5.0,rare,False,False,CAFNet-D,-4.67338228225708,-2.4545764923095703
542,829,811,5,5.0,5.0,rare,False,False,CAFNet-DG,-2.3773647785186767,-1.100958776473999
542,829,811,5,5.0,5.0,rare,False,False,Global popularity,5.0,5.0
542,829,816,5,5.0,5.0,rare,False,False,CAFNet,1.0666614770889282,1.4175742864608765
542,829,816,5,5.0,5.0,rare,False,False,CAFNet-D,-4.67338228225708,-3.9152753353118896
542,829,816,5,5.0,5.0,rare,False,False,CAFNet-DG,-2.3773647785186767,-1.7821354866027832
542,829,816,5,5.0,5.0,rare,False,False,Global popularity,5.0,5.0
542,829,855,5,5.0,5.0,rare,False,False,CAFNet,1.0666614770889282,1.4564762115478516
542,829,855,5,5.0,5.0,rare,False,False,CAFNet-D,-4.67338228225708,-2.7015626430511475
542,829,855,5,5.0,5.0,rare,False,False,CAFNet-DG,-2.3773647785186767,-1.038347101211548
542,829,855,5,5.0,5.0,rare,False,False,Global popularity,5.0,5.0
542,829,865,5,5.0,5.0,rare,False,False,CAFNet,1.0666614770889282,0.658672571182251
542,829,865,5,5.0,5.0,rare,False,False,CAFNet-D,-4.67338228225708,-4.321622371673584
542,829,865,5,5.0,5.0,rare,False,False,CAFNet-DG,-2.3773647785186767,-2.32950439453125
542,829,865,5,5.0,5.0,rare,False,False,Global popularity,5.0,5.0
45,409,82,0,62.0,62.0,frequent,False,False,CAFNet,1.4367154836654663,0.5188642144203186
45,409,82,0,62.0,62.0,frequent,False,False,CAFNet-D,-0.7219009399414062,-0.505577564239502
45,409,82,0,62.0,62.0,frequent,False,False,CAFNet-DG,0.1415456295013428,-0.0958008527755736
45,409,82,0,62.0,62.0,frequent,False,False,Global popularity,62.0,62.0
45,409,362,0,62.0,62.0,frequent,False,False,CAFNet,1.4367154836654663,3.0799460411071777
45,409,362,0,62.0,62.0,frequent,False,False,CAFNet-D,-0.7219009399414062,-0.80680251121521
45,409,362,0,62.0,62.0,frequent,False,False,CAFNet-DG,0.1415456295013428,0.7478969097137451
45,409,362,0,62.0,62.0,frequent,False,False,Global popularity,62.0,62.0
45,409,250,0,62.0,63.0,frequent,False,False,CAFNet,1.4367154836654663,1.201057195663452
45,409,250,0,62.0,63.0,frequent,False,False,CAFNet-D,-0.7219009399414062,-0.4240371584892273
45,409,250,0,62.0,63.0,frequent,False,False,CAFNet-DG,0.1415456295013428,0.2260005831718444
45,409,250,0,62.0,63.0,frequent,False,False,Global popularity,62.0,63.0
45,409,327,0,62.0,61.0,frequent,False,False,CAFNet,1.4367154836654663,2.420358896255493
45,409,327,0,62.0,61.0,frequent,False,False,CAFNet-D,-0.7219009399414062,-1.1403510570526123
45,409,327,0,62.0,61.0,frequent,False,False,CAFNet-DG,0.1415456295013428,0.28393292427063
45,409,327,0,62.0,61.0,frequent,False,False,Global popularity,62.0,61.0
45,409,458,0,62.0,61.0,frequent,False,False,CAFNet,1.4367154836654663,1.969165682792664
45,409,458,0,62.0,61.0,frequent,False,False,CAFNet-D,-0.7219009399414062,-0.3722424209117889
45,409,458,0,62.0,61.0,frequent,False,False,CAFNet-DG,0.1415456295013428,0.5643208205699923
45,409,458,0,62.0,61.0,frequent,False,False,Global popularity,62.0,61.0
220,409,85,1,61.0,61.0,frequent,False,False,CAFNet,0.5078269243240356,0.5093457698822021
220,409,85,1,61.0,61.0,frequent,False,False,CAFNet-D,-0.56617671251297,-1.9515800476074217
220,409,85,1,61.0,61.0,frequent,False,False,CAFNet-DG,-0.1365752577781676,-0.967209720611572
220,409,85,1,61.0,61.0,frequent,False,False,Global popularity,61.0,61.0
220,409,250,1,61.0,60.0,frequent,False,False,CAFNet,0.5078269243240356,0.5746870636940002
220,409,250,1,61.0,60.0,frequent,False,False,CAFNet-D,-0.56617671251297,-1.0892653465270996
220,409,250,1,61.0,60.0,frequent,False,False,CAFNet-DG,-0.1365752577781676,-0.4236843824386597
220,409,250,1,61.0,60.0,frequent,False,False,Global popularity,61.0,60.0
220,409,327,1,61.0,60.0,frequent,False,False,CAFNet,0.5078269243240356,1.4519413709640503
220,409,327,1,61.0,60.0,frequent,False,False,CAFNet-D,-0.56617671251297,0.0274356007575988
220,409,327,1,61.0,60.0,frequent,False,False,CAFNet-DG,-0.1365752577781676,0.5972379088401794
220,409,327,1,61.0,60.0,frequent,False,False,Global popularity,61.0,60.0
220,409,362,1,61.0,62.0,frequent,False,False,CAFNet,0.5078269243240356,1.4739760160446167
220,409,362,1,61.0,62.0,frequent,False,False,CAFNet-D,-0.56617671251297,0.4961593449115753
220,409,362,1,61.0,62.0,frequent,False,False,CAFNet-DG,-0.1365752577781676,0.8872860133647918
220,409,362,1,61.0,62.0,frequent,False,False,Global popularity,61.0,62.0
220,409,492,1,61.0,60.0,frequent,False,False,CAFNet,0.5078269243240356,3.157243251800537
220,409,492,1,61.0,60.0,frequent,False,False,CAFNet-D,-0.56617671251297,1.1391949653625488
220,409,492,1,61.0,60.0,frequent,False,False,CAFNet-DG,-0.1365752577781676,1.946414279937744
220,409,492,1,61.0,60.0,frequent,False,False,Global popularity,61.0,60.0
45,688,832,0,132.0,132.0,frequent,True,True,CAFNet,2.1348752975463867,2.399035930633545
45,688,832,0,132.0,132.0,frequent,True,True,CAFNet-D,0.4695690870285034,0.7193377017974854
45,688,832,0,132.0,132.0,frequent,True,True,CAFNet-DG,1.1356915712356568,1.3912169933319092
45,688,832,0,132.0,132.0,frequent,True,True,Global popularity,132.0,132.0
45,688,181,0,132.0,133.0,frequent,True,True,CAFNet,2.1348752975463867,2.025524139404297
45,688,181,0,132.0,133.0,frequent,True,True,CAFNet-D,0.4695690870285034,-0.1133787482976913
45,688,181,0,132.0,133.0,frequent,True,True,CAFNet-DG,1.1356915712356568,0.742182406783104
45,688,181,0,132.0,133.0,frequent,True,True,Global popularity,132.0,133.0
45,688,199,0,132.0,131.0,frequent,True,True,CAFNet,2.1348752975463867,2.11601996421814
45,688,199,0,132.0,131.0,frequent,True,True,CAFNet-D,0.4695690870285034,0.3142727017402649
45,688,199,0,132.0,131.0,frequent,True,True,CAFNet-DG,1.1356915712356568,1.034971606731415
45,688,199,0,132.0,131.0,frequent,True,True,Global popularity,132.0,131.0
45,688,28,0,132.0,130.0,frequent,True,True,CAFNet,2.1348752975463867,2.804246187210083
45,688,28,0,132.0,130.0,frequent,True,True,CAFNet-D,0.4695690870285034,-1.2723087072372437
45,688,28,0,132.0,130.0,frequent,True,True,CAFNet-DG,1.1356915712356568,0.3583132505416871
45,688,28,0,132.0,130.0,frequent,True,True,Global popularity,132.0,130.0
45,688,539,0,132.0,134.0,frequent,True,True,CAFNet,2.1348752975463867,1.9456605911254885
45,688,539,0,132.0,134.0,frequent,True,True,CAFNet-D,0.4695690870285034,-1.4207327365875244
45,688,539,0,132.0,134.0,frequent,True,True,CAFNet-DG,1.1356915712356568,-0.0741754055023191
45,688,539,0,132.0,134.0,frequent,True,True,Global popularity,132.0,134.0
538,789,141,3,49.0,49.0,frequent,False,False,CAFNet,2.834068536758423,0.1395058929920196
538,789,141,3,49.0,49.0,frequent,False,False,CAFNet-D,1.1875793933868408,-3.0106565952301025
538,789,141,3,49.0,49.0,frequent,False,False,CAFNet-DG,1.8461750507354735,-1.7505915999412536
538,789,141,3,49.0,49.0,frequent,False,False,Global popularity,49.0,49.0
538,789,210,3,49.0,49.0,frequent,False,False,CAFNet,2.834068536758423,-0.0219477768987417
538,789,210,3,49.0,49.0,frequent,False,False,CAFNet-D,1.1875793933868408,-3.922249794006348
538,789,210,3,49.0,49.0,frequent,False,False,CAFNet-DG,1.8461750507354735,-2.362128987163305
538,789,210,3,49.0,49.0,frequent,False,False,Global popularity,49.0,49.0
538,789,221,3,49.0,49.0,frequent,False,False,CAFNet,2.834068536758423,0.6389925479888916
538,789,221,3,49.0,49.0,frequent,False,False,CAFNet-D,1.1875793933868408,-3.186433792114258
538,789,221,3,49.0,49.0,frequent,False,False,CAFNet-DG,1.8461750507354735,-1.656263256072998
538,789,221,3,49.0,49.0,frequent,False,False,Global popularity,49.0,49.0
538,789,239,3,49.0,49.0,frequent,False,False,CAFNet,2.834068536758423,0.8908576965332031
538,789,239,3,49.0,49.0,frequent,False,False,CAFNet-D,1.1875793933868408,-0.1724989712238311
538,789,239,3,49.0,49.0,frequent,False,False,CAFNet-DG,1.8461750507354735,0.2528436958789826
538,789,239,3,49.0,49.0,frequent,False,False,Global popularity,49.0,49.0
538,789,310,3,49.0,49.0,frequent,False,False,CAFNet,2.834068536758423,0.312336802482605
538,789,310,3,49.0,49.0,frequent,False,False,CAFNet-D,1.1875793933868408,-4.877420425415039
538,789,310,3,49.0,49.0,frequent,False,False,CAFNet-DG,1.8461750507354735,-2.8015175342559817
538,789,310,3,49.0,49.0,frequent,False,False,Global popularity,49.0,49.0
485,789,223,4,50.0,50.0,frequent,False,False,CAFNet,2.756865978240967,-0.1721406728029251
485,789,223,4,50.0,50.0,frequent,False,False,CAFNet-D,-0.2871794700622558,-3.135709047317505
485,789,223,4,50.0,50.0,frequent,False,False,CAFNet-DG,0.9304387092590334,-1.9502816975116728
485,789,223,4,50.0,50.0,frequent,False,False,Global popularity,50.0,50.0
485,789,447,4,50.0,50.0,frequent,False,False,CAFNet,2.756865978240967,2.093894720077514
485,789,447,4,50.0,50.0,frequent,False,False,CAFNet-D,-0.2871794700622558,0.1502197235822677
485,789,447,4,50.0,50.0,frequent,False,False,CAFNet-DG,0.9304387092590334,0.9276897221803664
485,789,447,4,50.0,50.0,frequent,False,False,Global popularity,50.0,50.0
485,789,566,4,50.0,50.0,frequent,False,False,CAFNet,2.756865978240967,0.6941043138504028
485,789,566,4,50.0,50.0,frequent,False,False,CAFNet-D,-0.2871794700622558,0.4835823476314544
485,789,566,4,50.0,50.0,frequent,False,False,CAFNet-DG,0.9304387092590334,0.5677911341190338
485,789,566,4,50.0,50.0,frequent,False,False,Global popularity,50.0,50.0
485,789,570,4,50.0,50.0,frequent,False,False,CAFNet,2.756865978240967,1.0484031438827517
485,789,570,4,50.0,50.0,frequent,False,False,CAFNet-D,-0.2871794700622558,-0.4358467757701874
485,789,570,4,50.0,50.0,frequent,False,False,CAFNet-DG,0.9304387092590334,0.1578531920909883
485,789,570,4,50.0,50.0,frequent,False,False,Global popularity,50.0,50.0
485,789,723,4,50.0,50.0,frequent,False,False,CAFNet,2.756865978240967,1.7043277025222778
485,789,723,4,50.0,50.0,frequent,False,False,CAFNet-D,-0.2871794700622558,-0.0025634784251451
485,789,723,4,50.0,50.0,frequent,False,False,CAFNet-DG,0.9304387092590334,0.6801929939538242
485,789,723,4,50.0,50.0,frequent,False,False,Global popularity,50.0,50.0
485,531,288,4,6.0,6.0,rare,False,False,CAFNet,2.208512783050537,1.1019268035888672
485,531,288,4,6.0,6.0,rare,False,False,CAFNet-D,-1.7977557182312012,-3.601343870162964
485,531,288,4,6.0,6.0,rare,False,False,CAFNet-DG,-0.1952483177185057,-1.7200356006622313
485,531,288,4,6.0,6.0,rare,False,False,Global popularity,6.0,6.0
485,531,292,4,6.0,6.0,rare,False,False,CAFNet,2.208512783050537,0.7281332015991211
485,531,292,4,6.0,6.0,rare,False,False,CAFNet-D,-1.7977557182312012,-2.95235276222229
485,531,292,4,6.0,6.0,rare,False,False,CAFNet-DG,-0.1952483177185057,-1.4801583766937256
485,531,292,4,6.0,6.0,rare,False,False,Global popularity,6.0,6.0
485,531,325,4,6.0,6.0,rare,False,False,CAFNet,2.208512783050537,0.6878162622451782
485,531,325,4,6.0,6.0,rare,False,False,CAFNet-D,-1.7977557182312012,-1.850833415985108
485,531,325,4,6.0,6.0,rare,False,False,CAFNet-DG,-0.1952483177185057,-0.8353735446929935
485,531,325,4,6.0,6.0,rare,False,False,Global popularity,6.0,6.0
485,531,343,4,6.0,6.0,rare,False,False,CAFNet,2.208512783050537,0.6483975648880005
485,531,343,4,6.0,6.0,rare,False,False,CAFNet-D,-1.7977557182312012,-2.591348886489868
485,531,343,4,6.0,6.0,rare,False,False,CAFNet-DG,-0.1952483177185057,-1.2954503059387208
485,531,343,4,6.0,6.0,rare,False,False,Global popularity,6.0,6.0
485,531,417,4,6.0,6.0,rare,False,False,CAFNet,2.208512783050537,1.068003535270691
485,531,417,4,6.0,6.0,rare,False,False,CAFNet-D,-1.7977557182312012,0.060777761042118
485,531,417,4,6.0,6.0,rare,False,False,CAFNet-DG,-0.1952483177185057,0.4636680707335472
485,531,417,4,6.0,6.0,rare,False,False,Global popularity,6.0,6.0
244,531,5,2,7.0,7.0,rare,False,False,CAFNet,0.1628722846508026,-1.254443883895874
244,531,5,2,7.0,7.0,rare,False,False,CAFNet-D,-0.515285074710846,-4.016624927520752
244,531,5,2,7.0,7.0,rare,False,False,CAFNet-DG,-0.2440221309661864,-2.9117525100708006
244,531,5,2,7.0,7.0,rare,False,False,Global popularity,7.0,7.0
244,531,7,2,7.0,7.0,rare,False,False,CAFNet,0.1628722846508026,0.0242461040616035
244,531,7,2,7.0,7.0,rare,False,False,CAFNet-D,-0.515285074710846,-4.070598125457764
244,531,7,2,7.0,7.0,rare,False,False,CAFNet-DG,-0.2440221309661864,-2.4326604336500166
244,531,7,2,7.0,7.0,rare,False,False,Global popularity,7.0,7.0
244,531,16,2,7.0,7.0,rare,False,False,CAFNet,0.1628722846508026,0.0955523625016212
244,531,16,2,7.0,7.0,rare,False,False,CAFNet-D,-0.515285074710846,-2.29091477394104
244,531,16,2,7.0,7.0,rare,False,False,CAFNet-DG,-0.2440221309661864,-1.3363279193639754
244,531,16,2,7.0,7.0,rare,False,False,Global popularity,7.0,7.0
244,531,37,2,7.0,7.0,rare,False,False,CAFNet,0.1628722846508026,0.8747228384017944
244,531,37,2,7.0,7.0,rare,False,False,CAFNet-D,-0.515285074710846,-0.889329195022583
244,531,37,2,7.0,7.0,rare,False,False,CAFNet-DG,-0.2440221309661864,-0.1837083816528319
244,531,37,2,7.0,7.0,rare,False,False,Global popularity,7.0,7.0
244,531,52,2,7.0,7.0,rare,False,False,CAFNet,0.1628722846508026,1.0182173252105713
244,531,52,2,7.0,7.0,rare,False,False,CAFNet-D,-0.515285074710846,-2.657773017883301
244,531,52,2,7.0,7.0,rare,False,False,CAFNet-DG,-0.2440221309661864,-1.187376880645752
244,531,52,2,7.0,7.0,rare,False,False,Global popularity,7.0,7.0
498,491,476,1,120.0,120.0,frequent,True,True,CAFNet,0.5207772850990295,1.4303209781646729
498,491,476,1,120.0,120.0,frequent,True,True,CAFNet-D,0.545341432094574,0.2919314503669739
498,491,476,1,120.0,120.0,frequent,True,True,CAFNet-DG,0.5355157732963562,0.7472872614860534
498,491,476,1,120.0,120.0,frequent,True,True,Global popularity,120.0,120.0
498,491,733,1,120.0,119.0,frequent,True,True,CAFNet,0.5207772850990295,1.229217767715454
498,491,733,1,120.0,119.0,frequent,True,True,CAFNet-D,0.545341432094574,0.3911282420158386
498,491,733,1,120.0,119.0,frequent,True,True,CAFNet-DG,0.5355157732963562,0.7263640522956849
498,491,733,1,120.0,119.0,frequent,True,True,Global popularity,120.0,119.0
498,491,181,1,120.0,122.0,frequent,True,True,CAFNet,0.5207772850990295,1.237199068069458
498,491,181,1,120.0,122.0,frequent,True,True,CAFNet-D,0.545341432094574,0.1525953114032745
498,491,181,1,120.0,122.0,frequent,True,True,CAFNet-DG,0.5355157732963562,0.5864368140697479
498,491,181,1,120.0,122.0,frequent,True,True,Global popularity,120.0,122.0
498,491,564,1,120.0,122.0,frequent,True,True,CAFNet,0.5207772850990295,1.4303208589553833
498,491,564,1,120.0,122.0,frequent,True,True,CAFNet-D,0.545341432094574,0.3376765251159668
498,491,564,1,120.0,122.0,frequent,True,True,CAFNet-DG,0.5355157732963562,0.7747342586517334
498,491,564,1,120.0,122.0,frequent,True,True,Global popularity,120.0,122.0
498,491,620,1,120.0,123.0,frequent,True,True,CAFNet,0.5207772850990295,1.2142008543014526
498,491,620,1,120.0,123.0,frequent,True,True,CAFNet-D,0.545341432094574,0.6320462822914124
498,491,620,1,120.0,123.0,frequent,True,True,CAFNet-DG,0.5355157732963562,0.8649081110954284
498,491,620,1,120.0,123.0,frequent,True,True,Global popularity,120.0,123.0
73,373,124,6,28.0,28.0,frequent,False,False,CAFNet,1.454059600830078,1.2432461977005005
73,373,124,6,28.0,28.0,frequent,False,False,CAFNet-D,-2.7925355434417725,-0.8510352969169617
73,373,124,6,28.0,28.0,frequent,False,False,CAFNet-DG,-1.093897485733032,-0.0133226990699767
73,373,124,6,28.0,28.0,frequent,False,False,Global popularity,28.0,28.0
73,373,344,6,28.0,28.0,frequent,False,False,CAFNet,1.454059600830078,0.3404720425605774
73,373,344,6,28.0,28.0,frequent,False,False,CAFNet-D,-2.7925355434417725,-1.6641552448272705
73,373,344,6,28.0,28.0,frequent,False,False,CAFNet-DG,-1.093897485733032,-0.8623043298721313
73,373,344,6,28.0,28.0,frequent,False,False,Global popularity,28.0,28.0
73,373,395,6,28.0,28.0,frequent,False,False,CAFNet,1.454059600830078,0.2757604718208313
73,373,395,6,28.0,28.0,frequent,False,False,CAFNet-D,-2.7925355434417725,-2.257760524749756
73,373,395,6,28.0,28.0,frequent,False,False,CAFNet-DG,-1.093897485733032,-1.244352126121521
73,373,395,6,28.0,28.0,frequent,False,False,Global popularity,28.0,28.0
73,373,437,6,28.0,28.0,frequent,False,False,CAFNet,1.454059600830078,1.633353590965271
73,373,437,6,28.0,28.0,frequent,False,False,CAFNet-D,-2.7925355434417725,-1.4675527811050415
73,373,437,6,28.0,28.0,frequent,False,False,CAFNet-DG,-1.093897485733032,-0.2271902322769164
73,373,437,6,28.0,28.0,frequent,False,False,Global popularity,28.0,28.0
73,373,461,6,28.0,28.0,frequent,False,False,CAFNet,1.454059600830078,0.9434075355529784
73,373,461,6,28.0,28.0,frequent,False,False,CAFNet-D,-2.7925355434417725,-3.761573076248169
73,373,461,6,28.0,28.0,frequent,False,False,CAFNet-DG,-1.093897485733032,-1.8795808315277096
73,373,461,6,28.0,28.0,frequent,False,False,Global popularity,28.0,28.0
319,147,22,9,44.0,43.0,frequent,False,False,CAFNet,2.6410014629364014,1.2201968431472778
319,147,22,9,44.0,43.0,frequent,False,False,CAFNet-D,-0.33553147315979,-2.4305758476257324
319,147,22,9,44.0,43.0,frequent,False,False,CAFNet-DG,0.8550817012786867,-0.9702667713165282
319,147,22,9,44.0,43.0,frequent,False,False,Global popularity,44.0,43.0
319,147,279,9,44.0,43.0,frequent,False,False,CAFNet,2.6410014629364014,1.7159905433654783
319,147,279,9,44.0,43.0,frequent,False,False,CAFNet-D,-0.33553147315979,-1.6194581985473633
319,147,279,9,44.0,43.0,frequent,False,False,CAFNet-DG,0.8550817012786867,-0.2852787017822266
319,147,279,9,44.0,43.0,frequent,False,False,Global popularity,44.0,43.0
319,147,310,9,44.0,43.0,frequent,False,False,CAFNet,2.6410014629364014,1.5310850143432615
319,147,310,9,44.0,43.0,frequent,False,False,CAFNet-D,-0.33553147315979,-1.7895387411117554
319,147,310,9,44.0,43.0,frequent,False,False,CAFNet-DG,0.8550817012786867,-0.4612892389297486
319,147,310,9,44.0,43.0,frequent,False,False,Global popularity,44.0,43.0
319,147,435,9,44.0,43.0,frequent,False,False,CAFNet,2.6410014629364014,1.2673510313034058
319,147,435,9,44.0,43.0,frequent,False,False,CAFNet-D,-0.33553147315979,-0.5280764102935791
319,147,435,9,44.0,43.0,frequent,False,False,CAFNet-DG,0.8550817012786867,0.1900945663452148
319,147,435,9,44.0,43.0,frequent,False,False,Global popularity,44.0,43.0
319,147,264,9,44.0,42.0,frequent,False,False,CAFNet,2.6410014629364014,1.1048381328582764
319,147,264,9,44.0,42.0,frequent,False,False,CAFNet-D,-0.33553147315979,-0.6617839336395264
319,147,264,9,44.0,42.0,frequent,False,False,CAFNet-DG,0.8550817012786867,0.0448648929595947
319,147,264,9,44.0,42.0,frequent,False,False,Global popularity,44.0,42.0
73,167,20,6,33.0,33.0,frequent,False,False,CAFNet,2.673950672149658,1.2753300666809082
73,167,20,6,33.0,33.0,frequent,False,False,CAFNet-D,0.088553674519062,-3.2540059089660645
73,167,20,6,33.0,33.0,frequent,False,False,CAFNet-DG,1.1227124735713003,-1.4422715187072752
73,167,20,6,33.0,33.0,frequent,False,False,Global popularity,33.0,33.0
73,167,87,6,33.0,33.0,frequent,False,False,CAFNet,2.673950672149658,0.7416553497314453
73,167,87,6,33.0,33.0,frequent,False,False,CAFNet-D,0.088553674519062,-2.162388324737549
73,167,87,6,33.0,33.0,frequent,False,False,CAFNet-DG,1.1227124735713003,-1.000770854949951
73,167,87,6,33.0,33.0,frequent,False,False,Global popularity,33.0,33.0
73,167,158,6,33.0,33.0,frequent,False,False,CAFNet,2.673950672149658,0.404543787240982
73,167,158,6,33.0,33.0,frequent,False,False,CAFNet-D,0.088553674519062,-0.5807135701179504
73,167,158,6,33.0,33.0,frequent,False,False,CAFNet-DG,1.1227124735713003,-0.1866106271743774
73,167,158,6,33.0,33.0,frequent,False,False,Global popularity,33.0,33.0
73,167,318,6,33.0,33.0,frequent,False,False,CAFNet,2.673950672149658,2.046505689620972
73,167,318,6,33.0,33.0,frequent,False,False,CAFNet-D,0.088553674519062,0.0380112007260322
73,167,318,6,33.0,33.0,frequent,False,False,CAFNet-DG,1.1227124735713003,0.8414089962840081
73,167,318,6,33.0,33.0,frequent,False,False,Global popularity,33.0,33.0
73,167,350,6,33.0,33.0,frequent,False,False,CAFNet,2.673950672149658,2.467649459838867
73,167,350,6,33.0,33.0,frequent,False,False,CAFNet-D,0.088553674519062,-0.2129159718751907
73,167,350,6,33.0,33.0,frequent,False,False,CAFNet-DG,1.1227124735713003,0.8593102008104325
73,167,350,6,33.0,33.0,frequent,False,False,Global popularity,33.0,33.0
585,405,9,1,24.0,24.0,middle,False,False,CAFNet,0.8739163875579834,1.0667957067489624
585,405,9,1,24.0,24.0,middle,False,False,CAFNet-D,-1.0162948369979858,-1.6100132465362549
585,405,9,1,24.0,24.0,middle,False,False,CAFNet-DG,-0.260210347175598,-0.5392896652221679
585,405,9,1,24.0,24.0,middle,False,False,Global popularity,24.0,24.0
585,405,95,1,24.0,24.0,middle,False,False,CAFNet,0.8739163875579834,1.135080337524414
585,405,95,1,24.0,24.0,middle,False,False,CAFNet-D,-1.0162948369979858,-1.7358183860778809
585,405,95,1,24.0,24.0,middle,False,False,CAFNet-DG,-0.260210347175598,-0.5874588966369629
585,405,95,1,24.0,24.0,middle,False,False,Global popularity,24.0,24.0
585,405,282,1,24.0,24.0,middle,False,False,CAFNet,0.8739163875579834,0.3868822157382965
585,405,282,1,24.0,24.0,middle,False,False,CAFNet-D,-1.0162948369979858,-1.4099202156066897
585,405,282,1,24.0,24.0,middle,False,False,CAFNet-DG,-0.260210347175598,-0.6911992430686952
585,405,282,1,24.0,24.0,middle,False,False,Global popularity,24.0,24.0
585,405,293,1,24.0,24.0,middle,False,False,CAFNet,0.8739163875579834,0.5383074879646301
585,405,293,1,24.0,24.0,middle,False,False,CAFNet-D,-1.0162948369979858,-3.045806646347046
585,405,293,1,24.0,24.0,middle,False,False,CAFNet-DG,-0.260210347175598,-1.6121609926223752
585,405,293,1,24.0,24.0,middle,False,False,Global popularity,24.0,24.0
585,405,315,1,24.0,24.0,middle,False,False,CAFNet,0.8739163875579834,0.7741847038269043
585,405,315,1,24.0,24.0,middle,False,False,CAFNet-D,-1.0162948369979858,-3.0946805477142334
585,405,315,1,24.0,24.0,middle,False,False,CAFNet-DG,-0.260210347175598,-1.547134447097778
585,405,315,1,24.0,24.0,middle,False,False,Global popularity,24.0,24.0
220,164,91,1,8.0,8.0,rare,False,False,CAFNet,0.6692046523094177,-0.1233867779374122
220,164,91,1,8.0,8.0,rare,False,False,CAFNet-D,-3.857967853546143,-2.981810569763184
220,164,91,1,8.0,8.0,rare,False,False,CAFNet-DG,-2.0470988512039185,-1.8384410530328752
220,164,91,1,8.0,8.0,rare,False,False,Global popularity,8.0,8.0
220,164,98,1,8.0,8.0,rare,False,False,CAFNet,0.6692046523094177,0.3001447319984436
220,164,98,1,8.0,8.0,rare,False,False,CAFNet-D,-3.857967853546143,-5.015510082244873
220,164,98,1,8.0,8.0,rare,False,False,CAFNet-DG,-2.0470988512039185,-2.8892481565475463
220,164,98,1,8.0,8.0,rare,False,False,Global popularity,8.0,8.0
220,164,100,1,8.0,8.0,rare,False,False,CAFNet,0.6692046523094177,0.4468174874782562
220,164,100,1,8.0,8.0,rare,False,False,CAFNet-D,-3.857967853546143,-3.62603759765625
220,164,100,1,8.0,8.0,rare,False,False,CAFNet-DG,-2.0470988512039185,-1.996895563602448
220,164,100,1,8.0,8.0,rare,False,False,Global popularity,8.0,8.0
220,164,135,1,8.0,8.0,rare,False,False,CAFNet,0.6692046523094177,0.067713014781475
220,164,135,1,8.0,8.0,rare,False,False,CAFNet-D,-3.857967853546143,-4.674355506896973
220,164,135,1,8.0,8.0,rare,False,False,CAFNet-DG,-2.0470988512039185,-2.777528098225593
220,164,135,1,8.0,8.0,rare,False,False,Global popularity,8.0,8.0
